time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
4800,44.399844286510444,44.404440968914578,44.418222882267351,44.441165737350509,44.473229433000292,44.514358645959888,44.564483680039018,44.623521563871854,44.691377332388484,44.767945337402693,44.853110314789916,44.946747817240833,45.048723553803605,45.158891227353408,45.277088688720106,45.403132651025551,45.53681277914567,45.677886560546398,45.826076807155694,45.981073806317397,46.142544150245001
4860,44.560681183146642,44.565207640165312,44.578779085680601,44.601371728772314,44.632945854179638,44.673445670657649,44.722798987399528,44.780916609899165,44.847691321523129,44.922996300945584,45.006682826831103,45.098577152609941,45.198476512320859,45.306144358804062,45.421305143942327,45.543639212935261,45.672778659594485,45.808305214928986,45.949751361706291,46.096605898877065,46.248325336966097
4920,44.719084993245794,44.723532885011132,44.736866909051287,44.759057938026558,44.790056857327095,44.829793753698887,44.878176895820843,44.935091698276651,45.000400018021132,45.073940349637063,45.15552973843036,45.2449684575788,45.34204859670556,45.446567563322048,45.558347008667667,45.677256845089431,45.803242953177488,45.936356166520937,46.076779557538138,46.224851291276138,46.381081373372687
4980,44.874428793130335,44.878775868519533,44.891806378869987,44.913488320274297,44.943768853334852,44.982575116419468,45.029815436543721,45.085380884100466,45.149146922541583,45.220974594331096,45.300710289688851,45.388182756425685,45.483195787572583,45.585515169753698,45.694849161456993,45.81082304026846,45.932949942157535,46.060601916787981,46.192986303997998,46.329132718011579,46.467895176637086
5040,45.026284741535108,45.030530559019702,45.043257091861889,45.064431399984606,45.093997943496198,45.13187750785378,45.177965504166686,45.232129535881953,45.294206219093802,45.363997429686428,45.44126641973223,45.525734556159868,45.617079703443693,45.714937385728497,45.818905713889251,45.928554597949343,46.043439039451883,46.163115490517704,46.287159657306979,46.415184057410272,46.546854417668477
5100,45.174370222187783,45.178490120376821,45.190835558047837,45.211363572906677,45.240001954758938,45.276648451430482,45.321169895784827,45.373401507825996,45.433146712620932,45.500177898278487,45.574238601731437,45.655047628059236,45.742305549920488,45.835703867958614,45.934936828414195,46.039715513032718,46.149783409559532,46.264932360167975,46.38501772772134,46.509971957951862,46.639816450794605
5160,45.317499397776899,45.321462334186101,45.333335720470892,45.35307342947101,45.380599095052666,45.415807023899035,45.458563766670714,45.50871066349611,45.566067796264015,45.630439908355342,45.701624970100298,45.779426129770663,45.863667724902015,45.954215757545036,46.051002706176817,46.154055777205329,46.263526825497465,46.379721450100178,46.503124514135166,46.63441978408477,46.77450240542602
5220,45.455188661936354,45.459003226915449,45.470434565792957,45.489446178733623,45.515979141294913,45.549955002287085,45.591279857721993,45.639849493884064,45.695555290118371,45.758290265275583,45.827954271204845,45.904456966645441,45.987716987843363,46.077655844469561,46.174185661261276,46.277190998739748,46.386506481843512,46.50189350871721,46.623020434689693,46.749450873971824,46.880644080982279
5280,45.588576548974743,45.592293644400669,45.603436735313139,45.621981437968316,45.647887732886893,45.681100708003626,45.721551238448313,45.769156276441954,45.823818386397171,45.885424170322914,45.95384129975259,46.028914009973178,46.110457118164668,46.198248884277035,46.292023313420351,46.391462760801659,46.49619189752562,46.605774181107591,46.719711920719455,46.837450887115402,46.958390462072522
5340,45.719150415709791,45.722790019248201,45.733699823785301,45.751852646547611,45.777202635434655,45.809684461555264,45.849212253273961,45.895678421139216,45.948952679592367,46.008881790920981,46.075290813364461,46.147986866316835,46.226766532243296,46.311427880672582,46.40178763319458,46.497703181493691,46.599098145879061,46.705989183126178,46.818511180635859,46.936938155651291,47.061698167733105
5400,45.846755030972169,45.850297331887965,45.860914011708282,45.878574527817101,45.903228422648326,45.934806075137764,45.97321987620365,46.01836585853183,46.070125686663474,46.1283687031192,46.192953448475826,46.263727788233908,46.340526593474785,46.423165970730381,46.511433437302074,46.605074228720675,46.703775006625818,46.807147363901493,46.914714364112754,47.02590359818138,47.140049914157885
5460,45.970943908384342,45.974388743254472,45.98471348176647,46.001888828212984,46.025865956563912,46.056576492079316,46.09393248938688,46.13782650927903,46.188132066740302,46.244704983130767,46.307386501509392,46.376009341107491,46.450408045561325,46.530434858599484,46.615981805389957,46.707008639654418,46.803574985452883,46.905873700736308,47.014261686449849,47.129284500374133,47.25169226607148
5520,46.091778591370016,46.095125598492125,46.105157289452528,46.121845963247971,46.145146445163221,46.17499765694069,46.211324929720469,46.2540430674823,46.303060017858982,46.358280756743376,46.419610663868625,46.486957327576619,46.560229490800332,46.639331892721863,46.72415520914447,46.8145611955552,46.910364381556299,47.011312975934331,47.117072626996659,47.227216963996,47.341228365665373
5580,46.209521875225285,46.212791083365168,46.222591460904667,46.238901362136055,46.261684993708613,46.290892725582523,46.326461316425096,46.368313885103845,46.416359475900023,46.470492131008086,46.530589502591624,46.596511196066018,46.668097205639327,46.745166936222951,46.827519353421138,46.914934733252551,47.007178300138939,47.10400579586284,47.205170806741762,47.310433632621091,47.419571821603569
5640,46.324834039122784,46.328032738691235,46.337620859888318,46.353574409532193,46.375853199569917,46.404400558919164,46.43914295603458,46.479989566040651,46.526831833517846,46.579543099858704,46.637978379284689,46.701974377441744,46.771349850163176,46.845906399399219,46.925429802882306,47.009691979530494,47.09845370952543,47.191468263559855,47.288486166837799,47.389261462542471,47.493560086245708
5700,46.437512262599178,46.440626901150921,46.449961694689456,46.465489257148107,46.487163894726763,46.514921588043507,46.548680096748768,46.588339349436829,46.63378237342549,46.68487713477932,46.741479783603921,46.803439897868479,46.870608335192827,46.942848171585752,47.020048881192153,47.102143395263163,47.189127056176602,47.281076924047099,47.378169623929608,47.480696145744098,47.589072782631412
5760,46.547104941225903,46.550127852482539,46.559187870149792,46.574259074400274,46.595299039009667,46.622250024046821,46.655040677200773,46.693588197035503,46.737800789302057,46.787580059280025,46.842822748634909,46.903420998749468,46.969260194965464,47.040213529416924,47.116132808296655,47.196835746530986,47.282090948635307,47.371602756700447,47.464998866482915,47.561823802476397,47.661540962725198
5820,46.653737462531886,46.656682714924806,46.665510920769066,46.680199443784737,46.700710585844178,46.726991527784961,46.758974050892242,46.796573867727602,46.83968937997215,46.888199701539882,46.941961843834321,47.000807058573599,47.064536467057351,47.132916259835675,47.205672906699292,47.282488948573715,47.363000025793831,47.446793813873825,47.533411488710115,47.622352278508551,47.713081761810606
5880,46.757735342900666,46.760599276650993,46.769181828262084,46.783455079232141,46.803371937844453,46.828865318436662,46.859847052126348,46.896206630884542,46.937809971460204,46.984498499539455,47.036088983886131,47.092374664338664,47.153128269117488,47.218107451367089,47.287062950465213,47.359749397988175,47.435938200575052,47.515431468748631,47.59807569809908,47.683774021692194,47.772496395874157
5940,46.858477352274967,46.861234753100575,46.869496011924454,46.883228341044315,46.902377281158671,46.926867137104196,46.956601920679539,46.991467183863058,47.03133330165339,47.076060969042778,47.125509878246774,47.179551670652714,47.238088207635158,47.301075857307325,47.368555769145274,47.440689026187826,47.517794301604297,47.600384539531603,47.689198655027845,47.785224660833535,47.889711960401627
6000,46.95535842028081,46.958010685500639,46.965959430662409,46.979181125890527,46.997638651789785,47.0212845162091,47.050065440753144,47.083928261971572,47.122826886058768,47.166729714927243,47.215626556686651,47.269533630405355,47.328495016571935,47.392578966817752,47.461868020020127,47.536442923317487,47.616361800119826,47.701637529338711,47.792217456810285,47.887969900942487,47.98868125689043
6060,47.049505627333424,47.052111814608111,47.059927731425738,47.072945755645954,47.09115416825351,47.114538427657017,47.143082556003797,47.176770260047412,47.215585337354767,47.259510884738873,47.308526846932423,47.362605537930342,47.421704950590915,47.485759948326482,47.554671794851352,47.628296887253711,47.706435948125126,47.788825213736949,47.87513123425547,47.964950748027128,48.057816890177143
6120,47.142915545371778,47.14551139415569,47.153296509801962,47.166263437905258,47.184399184654183,47.207684263597997,47.236091172226267,47.269582127007673,47.308105858939889,47.351593260206513,47.399951682981097,47.453057737114321,47.510748534607423,47.572811507259146,47.638973191087096,47.708887711768739,47.782126064589413,47.858167568637903,47.936394992153332,48.016094760428523,48.096463504569172
6180,47.23578112751035,47.238343856933568,47.246025991230972,47.258809004488924,47.276660827608126,47.299534146457304,47.327364245391578,47.360066742588927,47.39753582498885,47.439643940341846,47.486244297840848,47.537177864002487,47.592286654660136,47.651434827695361,47.714538228533421,47.781601623296169,47.85276108110444,47.928327276165092,48.008824459152869,48.095020038280005,48.187941209709429
6240,47.326738627401575,47.329226557341428,47.336682726989487,47.349084542300147,47.366395283216256,47.388565661709166,47.4155362484695,47.447240871012994,47.483610915067906,47.524580163330199,47.570089406462273,47.620089641083382,47.674542368215711,47.733415498854491,47.796673815635188,47.864263886001908,47.936094660969836,48.012016430766394,48.091801926382104,48.175133736161392,48.261601706076384
6300,47.415181025037079,47.417608368616264,47.4248853957276,47.436997248292691,47.4539196353454,47.47561941614677,47.502055178213688,47.533177605352932,47.56892942606828,47.609244773288246,47.65404787826391,47.703251159142347,47.756752927111016,47.814435084951377,47.876161293436866,47.94177609817347,48.011105435210631,48.083958792171543,48.160133147708521,48.239418733431648,48.321606793782635
6360,47.501905482060373,47.504287259859964,47.511427350890472,47.523309967532718,47.539908587322287,47.561185609952446,47.587091819289967,47.617565588693722,47.652531742603912,47.691899956271918,47.735562543399062,47.783391462044193,47.835234386010683,47.890909770849625,47.95020101323189,48.012850060307663,48.078551137110672,48.146945554753614,48.217618755778041,48.290100795428486,48.363871427238003
6420,47.586889584624487,47.589212460514766,47.596174059159068,47.60775312062426,47.623913632539505,47.644603953479596,47.669755578938712,47.699281564027942,47.733074649770373,47.771005190316501,47.812919043362079,47.858635655767777,47.907946634167821,47.960615115231697,48.016376223245381,48.074938815708258,48.135988581908968,48.199192410322205,48.264203837644786,48.330669408851975,48.398235977543564
6480,47.669367775847284,47.671604392881008,47.678304828757483,47.689440705982726,47.704964300842192,47.724807941667088,47.748883245806397,47.777080272258637,47.809266684180123,47.845287027600371,47.884962237666251,47.92808948017062,47.974442423708297,48.023772017849723,48.075807828318808,48.130259956191288,48.186821551559227,48.245171933067617,48.304980358072314,48.365910575490858,48.427626485720985
6540,47.748329964861618,47.750455114658578,47.756819602608005,47.7673905346239,47.782113086171456,47.800910620044071,47.823685123374162,47.850318313618729,47.880673967793669,47.91460228757883,47.951947387748312,47.992559203134221,48.036311120604566,48.083124309171488,48.132998935077389,48.186051218652914,48.242553805912287,48.302975568901047,48.368016205726938,48.438631316314662,48.516045020914476
6600,47.823150948338558,47.825161843241091,47.831185830168906,47.841197382497121,47.855155866077219,47.873008458668835,47.894694272671963,47.920149547532638,47.949313507689801,47.982134074112096,48.0185721158972,48.058602446904651,48.102209497405006,48.149375747370293,48.200061783021397,48.254178276115027,48.311552101107587,48.371890766637762,48.434750749927076,48.499515619767323,48.565388864146655
6660,47.89472393175803,47.896670790425723,47.902506798107943,47.912218354982414,47.925783080850287,47.943170026917969,47.964339565590862,47.989242620395302,48.017818904306985,48.049993918081427,48.085674625513242,48.124743955979277,48.167054548904169,48.212422392483944,48.260621155658718,48.311378017577084,48.36437164759127,48.41923271274122,48.475546966737014,48.5328607266026,48.590688526681419
6720,47.964510535604752,47.966406853200056,47.972089614459641,47.981540032762126,47.994726096565415,48.011601547347738,48.032104529429695,48.056156044064586,48.083658443404062,48.114494333766551,48.148526402810589,48.185598803789077,48.225540767149674,48.268173005118136,48.313317185597725,48.360808280598356,48.410509012825088,48.462325075037477,48.516219471013223,48.572224409156824,48.630449760136678
