time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
4320,2.4853029908823112,2.4835493430964215,2.4782297474342805,2.4691711440722308,2.4560947320850732,2.4386303081035292,2.4163360457975922,2.3887232642067695,2.3552854241081684,2.3155302165724678,2.2690132089994193,2.2153711444279209,2.1543527000187033,2.0858443363817134,2.0098888399494008,1.9266943340066938,1.8366320097716002,1.7402216823050229,1.6381059797411865,1.5310198856880757,1.4197797304678559
4380,2.4809059478294517,2.4791038068194835,2.4736409022941288,2.4643506870025713,2.4509651973475237,2.4331293092079753,2.4104202992358972,2.3823721845200132,2.3485040163793891,2.3083509565152647,2.2614966030324419,2.2076047055951138,2.1464481581370336,2.0779330249207035,2.0021153857790326,1.9192090431573794,1.8295827474884934,1.7337469648349033,1.6323327957487062,1.526063487580531,1.4156827863065744
4440,2.4763588690089149,2.4745097706019266,2.4689081845502598,2.4593941222424829,2.4457104917016701,2.4275172153289075,2.4044105114534169,2.3759467504489749,2.3416700104710961,2.3011421348619674,2.2539737655888028,2.19985453533896,2.1385803884308405,2.0700759133880329,1.9944096660630746,1.9118008370157389,1.8226163851428876,1.7273585462103678,1.6266408105241832,1.5211420786308816,1.4115238416770548
4500,2.4716644480733629,2.4697699716669987,2.4640344536954704,2.4543044871857052,2.4403338548303326,2.4217974629657282,2.3983102923990769,2.3694507244069918,2.3347873246486266,2.293907866357404,2.2464490767448893,2.1921253352950489,2.1307543836348244,2.0622780754355703,1.9867763607752713,1.904473083085032,1.8157325305438796,1.721045190728524,1.6209991684545106,1.5162346742268089,1.4073973286422137
4560,2.4668257154288549,2.46488749389728,2.459022946613862,2.4490852498226827,2.4348390307270278,2.4159740744956277,2.3921238947283898,2.3628884818132492,2.3278602780661286,2.2866521481919979,2.2389258465298925,2.1844192657603663,2.1229706287074301,2.0545377988249403,1.9792110492551245,1.8972178496969079,1.8089182482081667,1.7147892005286955,1.6153970824582491,1.511361838753251,1.4033186677006997
4620,2.4618461659952944,2.4598658745498212,2.4538773172567989,2.4437402249656102,2.4292299914187208,2.4100511137892791,2.3858553384423726,2.3562637915120681,2.3208921188219738,2.2793774000627307,2.231405364695032,2.1767362561883679,2.1152276027065273,2.0468521771709853,1.9717095451050841,1.8900297327623434,1.8021677032259673,1.708587846067839,1.6098391914318939,1.5065254352062765,1.3992837145085304
4680,2.4567295348995866,2.4547088696018062,2.4486013743840838,2.4382732780697705,2.4235106204397971,2.4040323926538862,2.3795082213336056,2.3495798493192921,2.3138854218168921,2.2720853472207043,2.2238882921082004,2.1690757189543208,2.1075233077186963,2.0392176261380688,1.9642665158230637,1.8829018478274506,1.7954736905117537,1.7024358673597213,1.6043249250797742,1.5017366113755277,1.3952954621937272
4740,2.4514796021024865,2.4494202642756142,2.4431989102972609,2.4326881854792286,2.4176846178423252,2.3979214307159111,2.3730857361472224,2.3428393437099087,2.3068421859859507,2.264777141256566,2.2163748474407736,2.1614369723130067,2.099856351677428,2.0316324394961716,1.9568806465466615,1.8758344351928296,1.7888396284880688,1.6963413716885096,1.5988649290021144,1.4969907470562405,1.3913261772730992
4800,2.4461000907753587,2.4440037777338164,2.4376736259347105,2.426988598543022,2.4117555300465359,2.3917215895178225,2.3665909615228613,2.3360449673527168,2.299764626409178,2.2574544534100913,2.2088661203626025,2.1538205025816839,2.0922265931022057,2.0240958287308612,1.9495505570124627,1.8688257413126144,1.7822635749546787,1.6903013126714046,1.5934528942153097,1.4922828543799176,1.3873595398702947
4860,2.4405947191968118,2.4384631233363314,2.4320292147074571,2.4211781610722891,2.4057269002967261,2.3854362368937374,2.3600269936479461,2.3291994350935634,2.2926549668380618,2.2501189254833509,2.2013631249012926,2.1462267341710426,2.0846340504000289,2.0166078202261914,1.9422769864654761,1.861878106635132,1.7757501414506824,1.6843225052318669,1.5880951352767112,1.4876046260176317,1.3833603149824409
4920,2.4349672609933299,2.4328020673820028,2.4262694171015156,2.4152605589051914,2.399602317357846,2.3790688102551338,2.3533970600440495,2.3223057148906809,2.2855158916215705,2.2427729770190945,2.1938680916072748,2.1386578493066262,2.0770810576967822,2.0091711184607379,1.9350631168370094,1.8549948928599043,1.7693015733750261,1.6784026143609099,1.5827789570051167,1.4829393890988032,1.3793958801740458
4980,2.4292216455419759,2.4270245363928185,2.4203981483255408,2.4092396798018925,2.3933856142505658,2.3726230475649213,2.3467047490988686,2.3153671743823914,2.2783504536381534,2.235419217977785,2.1863830102785031,2.1311149777202658,2.0695675752478526,2.0017841334384889,1.9279053400754111,1.8481698602661183,1.762908313580043,1.6725297382737612,1.5775003817944437,1.4783130690707236,1.3754187387421002
5040,2.4233620398973308,2.42113468839896,2.4144195346589963,2.4031195820683839,2.3870807244501977,2.3661026759378339,2.3399534764642018,2.3083867984573327,2.2711610957473205,2.2280594865693795,2.1789091632478428,2.1235990864897141,2.0620947626299317,1.9944490127715155,1.9208077893092408,1.8414102229478446,1.7565821615473858,1.666722262449047,1.5722776323428511,1.4736999440752443,1.371372243537365
5100,2.4173927312521779,2.4151367959011818,2.4083378032184144,2.3969044139702711,2.3806916828971949,2.3595115878948656,2.3331469796298916,2.301368187350791,2.2639513411119916,2.2206973333955951,2.1714502569940204,2.1161141319781178,2.0546667762403072,1.9871697708023328,1.9137735929068938,1.8347170697969282,1.7503201417406193,1.6609680525481549,1.5670835056103949,1.4690845705752655,1.3673382877051623
5160,2.4113182750259807,2.4090354100825944,2.402157490893075,2.3905986832743489,2.3742229452469297,2.3528541516855381,2.3262894860405567,2.2943153478101723,2.2567248578819039,2.2133359175405705,2.164008701493231,2.1086614478600674,2.0472834476785398,1.9799442165709382,1.9067979046522829,1.8280819624896738,1.7441087921877116,1.6552487297379899,1.5619037155955227,1.4644785509313789,1.3633806858984239
5220,2.4051435460805375,2.402835388931988,2.3958834002676421,2.3842070843810048,2.3676790215559409,2.3461345849683664,2.319384773490079,2.2872314248487009,2.2494839158591748,2.2059763400270982,2.1565840861359717,2.1012387279576275,2.0399401680603604,1.9727650321185777,1.8998703337160276,1.8214913798256043,1.737932900295847,1.6495532291750692,1.5567445616799316,1.4599150724167473,1.3594600436622486
5280,2.3988733817813994,2.3965415242855781,2.3895201812180473,2.377734013457133,2.3610639198042471,2.3393563475779753,2.3124355728171611,2.2801182336864727,2.2422292511957966,2.1986181628883759,2.1491748334607674,2.0938434908147867,2.0326340557361497,1.9656297664082396,1.8929901345406241,1.8149483861614826,1.7318030093235077,1.6439040425355138,1.5516347684546896,1.4553831613650901,1.3554812143912642
5340,2.3925122113527642,2.3901581890607217,2.3830720379905297,2.3711833958460362,2.3543811841596196,2.3325225198225006,2.3054444552838067,2.2729778512513348,2.2349625429962132,2.1912628582817626,2.1417824849898897,2.0864776673785954,2.0253677240498411,1.9585419263510586,1.8861618846418546,1.8084588387206357,1.7257256146090414,1.6383029135114284,1.5465580096931089,1.4508542861741891,1.3515285699775108
5400,2.3860642578645721,2.3836895717054012,2.376543057401042,2.3645591564723771,2.347634528526414,2.3256365698427781,2.2984146229256521,2.265813201082671,2.2276864152130771,2.1839126913506046,2.134408809810473,2.0791422795413372,2.0181410850690331,1.951499918423242,1.8793821521220637,1.8020169957574668,1.7196913622926082,1.6327359066850236,1.5415051353944658,1.4463504276519927,1.3475672876548426
5460,2.3795338608307204,2.3771399802498063,2.3699374515838931,2.3578653428099656,2.3408277597183917,2.3187019780139084,2.2913491327594415,2.2586268103016711,2.2204027562913917,2.1765688188570209,2.1270541915807635,2.0718370089177336,2.0109533809302915,1.9445030387105555,1.8726508881496307,1.7956239044620537,1.7137029014328735,1.6272086376122956,1.5364811062410306,1.4418532706984275,1.3436441531204502
5520,2.3729253668149655,2.3705137206577009,2.3632594047005515,2.3511059364197222,2.3339645777571292,2.3117220883073952,2.2842509053932494,2.2514211168725193,2.2131134661397285,2.1692325390801859,2.119719233867023,2.0645616097059811,2.0038032518292237,1.937548374235784,1.8659629944611658,1.7892716231849635,1.7077489891362883,1.6217066312653086,1.5314758477597079,1.4373898697660239,1.3397523085212264
5580,2.3662430601899409,2.3638150319671629,2.3565130184611318,2.3442848057032872,2.3270485151422009,2.3046999858878103,2.2771224576655391,2.2441979420615938,2.2058195488100512,2.1619039494358656,2.112403116771072,2.0573144782048978,1.9966886625124023,1.9306340987973001,1.8593178316207195,1.7829620613021,1.7018361980743595,1.616244658931721,1.5265101104099239,1.4329472029601622,1.3358144672630008
5640,2.3594910098616646,2.3570479299881435,2.3497021506564586,2.337405550014295,2.3200828220938758,2.2976384989889733,2.269966152092791,2.2369591816620722,2.1985224884932939,2.1545842419681214,2.1051069191588243,2.050096791833341,1.9896110811256098,1.9237620817025407,1.8527176837959907,1.7766979022513705,1.6959671798139921,1.6108219658038205,1.5215717989744866,1.4285109325079495,1.3318795630548061
5700,2.3526731512857246,2.3502163101991669,2.3428305791269257,2.3304717586504955,2.3130708392397734,2.2905406733024223,2.2627847085377981,2.2297072134897435,2.1912243160212035,2.147275100573951,2.0978319742987992,2.0429095173195271,1.9825710792334317,1.9169324727346988,1.8461622385065841,1.7704780646408749,1.6901389013109847,1.6054319667065904,1.5166534718838527,1.4240834868557879,1.3279651631377227
5760,2.3457934794827895,2.3433241315935947,2.3359021552927985,2.3234871052636121,2.3060159939262128,2.2834096224007783,2.2555808585473445,2.2224443145709034,2.1839267718702113,2.1399776308017699,2.0905786316849411,2.0357521028170948,1.9755670411941433,1.9101424149600859,1.8396471678703106,1.7642964516531849,1.68434357414153,1.6000672115732608,1.5117542158805479,1.4196788527762179,1.3240689424933016
5820,2.338855990136163,2.3363753441864166,2.3289206914687122,2.3164551705007104,2.2989215385588113,2.2762481719207526,2.2483569037753237,2.2151721744993051,2.1766308695817198,2.1326921551458042,2.083346593365345,2.0286238311466223,1.9685982016331063,1.9033916471374319,1.8331734426769748,1.7581562613296517,1.6785882198409479,1.5947406572253973,1.5068905636056533,1.4152911934877521,1.3201118827467064
5880,2.3318645012637123,2.3293737168773805,2.3218898115699647,2.3093793450521924,2.2917905566975181,2.2690590475009245,2.2411151951103561,2.2078927984651173,2.1693383541609665,2.1254203053536402,2.0761375787438778,2.0215267356181439,1.9616671040412175,1.8966833217105961,1.8267447934982504,1.7520616406223164,1.6728766857409154,1.5894524377008405,1.50205031951211,1.4108990713216742,1.3161596181187498
5940,2.3248227975903122,2.322323001238868,2.314813170594737,2.3022631322922011,2.2846263579797217,2.2618453386228277,2.2338585909016935,2.2006088134042647,2.162051620600971,2.1181642247589005,2.0689534122912487,2.014462170674193,1.9547743606086034,1.8900168868061253,1.8203588777466406,1.7460073728671164,1.6671987969412956,1.5841850859621682,1.4972138722123745,1.4065086747262685,1.3122798709612764
6000,2.3177348242476921,2.3152271093326262,2.3076945806549976,2.2951101747571134,2.2774323394293017,2.2546101084733601,2.2265897104349559,2.1933222498774199,2.1547719147816631,2.1109241094683076,2.0617928909527117,2.0074270965434988,1.9479145855829509,1.8833840625765537,1.8140039690236787,1.7399778901750829,1.6615359196431225,1.5789221544689582,1.4923817094189711,1.4021555340372791,1.3084808031748043
6060,2.3106043999371906,2.3080897975423293,2.300537608027712,2.2879237116865254,2.2702112623627246,2.2473554734455177,2.2193098449874924,2.1860333921845823,2.1474983550379814,2.1036978178555374,2.0546526464709749,2.0004171578599217,1.9410829625240207,1.8767804500096148,1.8076774185123954,1.7339744576597056,1.6558971615912756,1.5736864179753352,1.4875887999015152,1.3978437984289587,1.3046461808978866
6120,2.3034346851380647,2.3009141494619696,2.293345108859532,2.2807062318450666,2.2629651291190451,2.2400828657175955,2.2120198270030502,2.1787425195700658,2.1402308115369788,2.0964850674895965,2.0475326119060924,1.9934329579904098,1.9342812612516151,1.8702095019646194,1.8013850060040211,1.7280061728065306,1.6502957190215704,1.5684918138934378,1.4828352455877445,1.3935429421535945,1.3007432914238268
6180,2.2962283653163187,2.2937028049786345,2.2861195924770628,2.2734600474040154,2.2556960181553438,2.2327941338072463,2.204721326809604,2.1714512270397566,2.1329709543057356,2.0892877884313377,2.0404351740630187,1.9864775206375282,1.9275132897005511,1.8636759378909198,1.7951324312565959,1.7220792402940606,1.6447356942950209,1.5633335604852006,1.4780992963116659,1.3892280104524362,1.2968787653251281
6240,2.2889882538333395,2.2864585595864595,2.2788638039640015,2.2661878292801743,2.248406514386954,2.2254917754519927,2.1974167565183444,2.1641618283349362,2.1257209436843914,2.0821078518421978,2.033361655815443,1.9795512064112668,1.9207778730941034,1.857176318156768,1.7889130029601177,1.716182155017927,1.6391986310193323,1.5581868097060403,1.4733661561544578,1.3849369726464913,1.2930571757082414
6300,2.2817174666154028,2.2791844993304684,2.2715807370744332,2.2588924082882995,2.2410992005898325,2.2181780195052823,2.1901078598375543,2.1568754265505792,2.1184810754849122,2.0749446019904854,2.0263103906902051,1.9726514550412599,1.9140719412208496,1.8507077332107607,1.7827248330826313,1.7103151629128732,1.6336894385314398,1.5530670237706572,1.4686625913218385,1.3806666493146624,1.2892117769264035
6360,2.2744189440297746,2.2718835118785341,2.2642731229785009,2.2515762608696095,2.2337762119619611,2.210854594496146,2.1827959272099937,2.1495928923486756,2.1112518848965127,2.067798401245196,2.0192818087399225,1.9657790529742138,1.9073968964287336,1.8442723251066218,1.7765707945662546,1.7044820209939007,1.6282130541453355,1.5479781765267941,1.4639839329213573,1.3764030965062111,1.2853204966912268
6420,2.2670953855922655,2.2645582592676683,2.2569435150581638,2.2442417717037153,2.2264397222317918,2.2035234442309775,2.1754826806578267,2.1423157631564762,2.1040347909467654,2.0606706426490429,2.0122773876387541,1.9589356760840435,1.9007547168653227,1.8378724915050995,1.7704538901734661,1.6986864622906752,1.6227733142104226,1.5429219538202332,1.4593259704743091,1.3721341810734182,1.2814033717424951
6480,2.2597495447524176,2.2572114712910691,2.2495945747743029,2.2368914969573965,2.2190921575237326,2.1961868558182149,2.1681702773238491,2.135046093591964,2.096831788890674,2.0535633133389282,2.0052991516903709,1.952123407361599,1.894147527571034,1.8315103267993447,1.7643759740663967,1.6929295162428493,1.6173691486660007,1.5378936332724631,1.4546820378879379,1.367861273899065,1.2774541085686097
6540,2.2523843938664552,2.2498461017875986,2.2422292017046899,2.2295282498451647,2.2117362179164859,2.1888473954284673,2.1608611340526065,2.1277861387943489,2.089644958336772,2.0464782950200129,1.9983487440303978,1.9453435789743179,1.887576219369691,1.8251860254357382,1.758336023435882,1.6872079914141642,1.6119939295055823,1.5328822761658809,1.4500371770777856,1.3635762767698776,1.273584465577196
6600,2.2450031062119207,2.2424652995868426,2.2348504709939738,2.2221549811985453,2.2043746757196572,2.1815075948523046,2.1535574650681113,2.1205376918952341,2.0824755249333604,2.0394160355250688,1.9914255365434892,1.9385940773873573,1.8810366535983045,1.8188927542167164,1.7523237884603646,1.6815077465214809,1.6066302611289687,1.5278717948025256,1.4453935206007453,1.3593252282584731,1.2697320464618085
6660,2.237608763379034,2.2350720962179857,2.2274612614641627,2.2147743072146486,2.1970097636928614,2.174169170678844,2.1462603301898824,2.1133010202699087,2.075322858904229,2.0323749775529079,1.9845271499656885,1.9318720171771586,1.874526039817487,1.8126287734921496,1.7463399943805693,1.6758341745138048,1.6012920492471578,1.5228895423649949,1.4407834225860299,1.3550874698277942,1.2658254325511351
6720,2.2302038838738061,2.2276689520625284,2.2200638637055499,2.2073882515747232,2.1896431681668882,2.1668334429986182,2.1389707127479332,2.1060768742074432,2.0681876647661723,2.0253560448783952,1.9776550390222447,1.9251796790727,1.8680476773369263,1.8063984338026067,1.7403899795766293,1.6701935247007509,1.5959853414633751,1.517935283122692,1.4361896238823517,1.3508446506017302,1.2619138384315067
